SMILES
C1=CC(=CC=C1CC(=NO)C(=O)O)[N+](=O)[O-]
CC(C)C1=CC(=C(C(=C1)C(C)(C)C)O)CN(C)C
CCCCCCCN(CCCCCCC)C(=N)C1=CC=NC2=CC=CC=C12
CSS(=O)(=O)C
CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
CC(CCC(=O)O)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br
CC(=NN1CC(OC1=O)CN2CCOCC2)C=CC3=CC=C(O3)[N+](=O)[O-]
C1=CC=C2C(=C1)N(C3=C([N+]2=O)C=CC(=C3)Br)[O-]
C1=CC=C2C(=C1)N(C3=CC=CC=C3[N+]2=O)[O-]
COC1=CC2=C(C=C1)[N+](=O)C3=CC=CC=C3N2[O-]
CC(=NN=C(N)N)C[N+]1=CC=CC=C1.Cl.[Cl-]
C=CCC1=C(C(=CC(=C1)C2=CC(=C(C(=C2)CNCCCl)O)CC=C)CNCCCl)O.Cl
C[N+](C)(C)C1=NN=C2C(=C1)SC3=CC=CC=C3N2.[I-]
COC1=CC(=O)C=C(C1=O)OC
C1=CC=C(C=C1)CN.C1=CC=C(C=C1)CNC(=O)O
CC1=CC(=NC(=N1)SCCC2=CC=CC=[N+]2C)C.[I-]
C1=C(C=C(C(=O)C(=C1)Br)Br)Br
CC(=O)OC1=CC=CC=C1C(=O)O
C1=CC(=CC=C1N=NC2=CC(=C(C=C2)O)C(=O)O)S(=O)(=O)N
C1=NC(=O)NC(=C1CO)N
CCCCC(CCCCCC(CCCC)NCC1=CC2=C(C=C1)OCO2)NCC3=CC4=C(C=C3)OCO4.Cl
CC(C)CCC(CCCCCC(CCC(C)C)C1C2=CC(=C(C=C2CCN1)OC)OC)C3C4=CC(=C(C=C4CCN3)OC)OC.Cl
CCCCC(CCCCCC(CCCC)C1C2=CC(=C(C=C2CC(N1)C)OC)OC)C3C4=CC(=C(C=C4CC(N3)C)OC)OC.Cl
C1=CC2=C(C(=C(C=C2)C(=O)O)O)N=C1
CN1CCCCC1CCN2CCCCC2.Cl
CC(C)C(C(=O)O)N1C(=O)C2=CC=CC=C2C1=O
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)NC1
CC(C)CC(=NNC(=O)C1=CC=NC=C1)C2=C(C=CC(=C2)Cl)O
C1=CC(=C(C=C1Cl)C=NNC(=O)C2=CC=NC=C2)O
CC(C)(C)C1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O
CC(C)C(C(C)OC)(C(=O)OCC1=CCN2C1C(CC2)O)O
CC=C1CC(=C)C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(C)O
CC1CC(C(=O)OC2CCN3C2C(=CC3)COC(=O)C1(C)O)(C(C)Cl)O.Cl
CC=C(C)C(=O)OC1CCN2C1C(=CC2)COC(=O)C(C(C)OC)(C(C)(C)O)O
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CSC(=N)N.[Cl-]
CCCCCCCCCCSC(=N)N.CCCCCCCCCC(=O)O
CC(=O)OC1=CC=C(C2=CC=CC=C21)OC(=O)C
CN(C)C1=CC=C(C=C1)C(=S)C2=CC=C(C=C2)N(C)C
CCCCCCCCCCCCC1=CC=C(C=C1)C(=O)C=CC(=O)O
CC1=CC(=C(C=C1N=CC2=CC=CC=C2O)C(C)C)O
CC1=C(N=C(N=C1Cl)Cl)Cl
COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O
CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)O
CC(=O)NC1=CC=C(C=C1)C2=NC3=CC=CC=C3S2
C1=C(NC(=S)NC1=O)CF
C1=CC=C2C(=C1)C=CC=C2CSCC3=CC=CC4=CC=CC=C43
COC(=O)NC1=C2C=CC3=C4C2=C(C=CC4=C(C=C3)NC(=O)OC)C=C1.COC(=O)NC1=C2C=CC3=C(C=CC4=C3C2=C(C=C4)C=C1)NC(=O)OC
C1=CC(=CC=C1C(=O)NCCO)Cl
CC1=CC2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C)CCC(=O)OC)CCC(=O)OC)C)C=C3C.[Cd+2]
CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2.Cl
CC1=CC(=C2C=C(C=CC2=N1)NC(=O)C=CC3=CC=CC=C3Cl)N
C1=CC=C(C=C1)CCC(C2=CC=CC=C2)(C(=O)O)N
C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=C(C=C2)C(=O)N
C1(=C(N=C(N=C1Cl)Cl)Cl)Cl
C1=CC(=C(C=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl)Cl
CC(CCC1=NC2=CC=CC=C2S1)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C
CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O
C1=CC(=C(C=C1Cl)Cl)CSC(=N)N.C1=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])O)Cl
C1COCC[N+]1(CC(=O)C2=CC=CC=C2)C3=CC=CC=C3
C[N+]1=C(C2=C(C=CC(=C2)N)C3=CC=CC=C31)C4=CC=CC=C4.[Br-]
COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl
C1CCN(CC1)C(CC(=O)C2=CC=CC=C2)C3=CC=CC=C3
C1N2CN3CN1C[N+](C2)(C3)CC(=O)C4=CC=C(C=C4)C5=CC=CC=C5.[I-]
CCCCCCCCCCC(C(C1=CC=CC=C1)O)N2CCCCC2.Cl
CC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O
C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC4=CC=CC=C4C=C3O
C1CN(CCN1S(=O)(=O)C2=CC3=CC=CC=C3C=C2)S(=O)(=O)C4=CC5=CC=CC=C5C=C4
CC(C)CCN(CCC(C)C)CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CN(CCC(C)C)CCC(C)C
C1CCC(CC1)N(CC(=O)NC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)NC(=O)CN(C4CCCCC4)C5CCCCC5)C6CCCCC6
C1=CC(=CC=C1CC2=CC=C(C=C2)NC(=O)CCl)NC(=O)CCl
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N
COC1=NC(=NC2=C1NC=N2)N
C1CCN(CC1)CCN2N=C(N=N2)C3=CC=CC=C3.Cl
CC1=C2C(=C(C=C1)NCCN(C)C)C(=O)C3=CC=CC=C3S2.Cl
CC(=NNC(=O)C1=CC=NC=C1)C2=CC=CC=C2O
C1=NC2=C(N1)C(=NC=N2)NCCC(=O)O
C1=CC=C(C=C1)C(=O)C2=CC3=CC=CC=C3O2
C1=CC=C(C=C1)C(=O)C=CC2=CC=CC=C2O
C1=CC=C(C(=C1)C(=O)C=CC2=CC(=C(C=C2)O)O)O
CN(C)CCCNC1=C(C(=O)C2=CC=CC=C2C1=O)Cl
CC(C)NCCCNC1=C(C(=O)C2=CC=CC=C2C1=O)Cl
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C=C4)NC5=C(C(=O)C6=CC=CC=C6C5=O)Cl
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NCCCN(CCCNC3=C(C(=O)C4=CC=CC=C4C3=O)Cl)C5=C(C(=O)C6=CC=CC=C6C5=O)Cl
C=CCSC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O
CCSC1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)O)O
CCCCOC(=O)C1=CC=C(C=C1)NC(=O)CCl
C1=CC(=CC=C1SS(=O)(=O)C2=CC=C(C=C2)Cl)Cl
CC(C)C1=CC(=C(C=C1)SC2=C(C=C(C=C2)C(C)C)OC(=O)NC)OC(=O)NC
C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
CC(C)NC(C)CC1=CC=CC=C1.Cl
C1=CC(=CC=C1C(=CC(=O)C(=O)O)O)Br
C1=CC=C(C=C1)C(=O)C=CC2=CC(=CC=C2)[N+](=O)[O-].[Br-]
C1=CC=C(C=C1)C(=O)C2C(O2)C(=O)C3=CC=CC=C3
C1=CC=C(C=C1)C(=O)C=CC2=CC=CC3=CC=CC=C32
C(N)S(=O)(=O)O.[Na+]
CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=CN=C(N=C5C4)C6=CC=CC=C6)C
C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)Cl)N)S(=O)(=O)O.[Na+]
C1=CC(=C(C=C1O)O)C=NNC2=NC=C(C=C2)[N+](=O)[O-]
CCCN1C=NC2=C1N=C(N=C2SCC3=CC=CC=C3)N
C1=CC=C(C=C1)CN2C=NC3=C2N=C(N=C3SCC4=CC=CC=C4)N
CCCCCCCCCCCCCCCCNC(=O)OC(C)C
CCC(C(=O)O)NC1=NC=NC2=C1NC=N2
C1=CC=C(C(=C1)C=NNC2=NC=C(C=C2)[N+](=O)[O-])O
C1=CC=C2C(=C1)C(C(=O)N2)(CC3=CC=CC=N3)O
CCNC1=NC2=C(S1)N(C(=O)N(C2=O)C)C
CN(C)CCCC1=CN=CC=C1
C1COCCN1CCC2=CC=CC=N2
CC(C)CNCCC1=CC=CC=N1
C1=CC=NC(=C1)CCNC2=CC=CC=N2
C1=CC=NC(=C1)CCNCC2=CC=CO2
CC(C1=CC=CC=N1)C(=O)C2=CC=NC=C2
C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=NC=C2
CC(C)C(=O)C(C)(C)CCC1=CC=CC=N1
C1=CC=C(C=C1)C(CCC2=CC=CC=N2)C(=O)O
C1=CC=C(C=C1)C(CC2=CN=CC=C2)(C3=CC=CC=C3)O
CC(C)C(=O)CC1=NC2=CC=CC=C2C=C1
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC3=CC=C(C=C3)S(=O)(=O)NC4=CC=CC=N4
CN(C)N=NC1=C(NC=N1)C(=O)N
C1=CNN=C1
CN(C)C(CCSC)C(=O)O
CC1=CC(=C(C=C1)N=NC2=C(C=C(C=C2)N)C)S(=O)(=O)N
C1=CC=C(C(=C1)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)O)O)Cl.[Na+]
C1=CC(=CC=C1N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)O)O)Cl.[Na+]
C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)F)O
C1=CC(=CC=C1N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)O)O)[N+](=O)[O-].[Na+]
C1=CC(=CC=C1N=NC2=C(C=CC3=CC(=CC(=C32)S(=O)(=O)O)S(=O)(=O)O)O)[N+](=O)[O-].[Na+]
C1=CC(=CC=C1N=NC2=C3C=CC(=CC3=CC(=C2O)S(=O)(=O)O)S(=O)(=O)O)[N+](=O)[O-].[Na+]
C1=CC(=CC(=C1)[N+](=O)[O-])N=NC2=C3C=CC(=CC3=CC(=C2O)S(=O)(=O)O)S(=O)(=O)O.[Na+]
C1=CC=C(C=C1)N=NC2=C3C=CC(=CC3=CC(=C2O)S(=O)(=O)O)S(=O)(=O)O.[Na+]
C1=CC=C(C=C1)N=NC2=C(C3=C(C=C2)C(=CC(=C3N)S(=O)(=O)O)S(=O)(=O)O)O.[Na+]
CC1=CC=C(C=C1)N=NC2=C(C=CC3=CC(=CC(=C32)S(=O)(=O)O)S(=O)(=O)O)O.[Na+]
CC1=CC=CC=C1N=NC2=C3C=CC(=CC3=CC(=C2O)S(=O)(=O)O)S(=O)(=O)O.[Na+]
C1=CC=C(C=C1)C(CC(=O)O)N=C(N)N
CC1=CC(=C(C(=C1)CN(C)CC2=C(C(=CC(=C2)Cl)Cl)O)O)C
COC1=CC=C(C=C1)NCC2=C(C=CC3=CC=CC=C32)O
C1=CC(=C(C=C1Cl)CC2=CC(=CC(=C2O)CC3=C(C=CC(=C3)Cl)O)Cl)O
CC(C)(C)C1=CC(=C(C(=C1)CN(C)C)O)CNC2CCCCC2.Cl
C1C2=C(C=CC(=C2)OC(=O)C3=CC=CC=C3)OCN1CC4=CC=CC=C4
CCCCCCNCC1=CC(=CC(=C1O)CNCCCCCC)C(C)(C)C
C1CCC(CC1)N(CC2=C(C=CC3=CC=CC=C32)O)CC4=C(C=CC5=CC=CC=C54)O.Cl
CC(=O)OC1=CC2=CCC3C4CCC(=O)C4(CC(=O)C3(C2(CC1)C)S)C
CC1=C(C(=C(C(=C1CC(=O)N2CC2)C)C)CC(=O)N3CC3)C
CC(C)(C)C1=CC(=C(C=C1)O)CN(CC2=C(C=CC(=C2)C(C)(C)C)O)C3CCCCC3
CC1=CC(=CC(=C1O)CNC2CCCCC2)C(C)(C)C
C1=CC=C2C(=C1)C=CC(=C2CN=CC3=C(C=CC4=CC=CC=C43)O)O
CC1=CC(=C(C(=C1)CC2=C(C(=CC=C2)CC3=CC(=CC(=C3O)C)C)O)O)C
CC(C)(C)C1=CC(=C(C(=C1)Br)O)CN(CC2=C(C(=CC(=C2)C(C)(C)C)Br)O)C3CCCCC3
CC1=CC(=NC2=CC3=C(C=C([N+](=C3C=C2)C)C)N)N=C(N1C)N.Cl.[Cl-]
COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3S2)OC
C1=CC=C(C(=C1)C=NNC(=O)NN=CC2=CC=CC=C2O)O
C1=CC(=C(C=C1Cl)C=NNC(=O)NN=CC2=C(C=CC(=C2)Cl)O)O
CCOC1=C(C=CC(=C1)C=NNC(=O)NN=CC2=CC(=C(C=C2)O)OCC)O
COS(=O)(=O)C
CC1=C(C=CC(=C1)N(CCCl)CCCl)C=NC2=CN=CC=C2
CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCN5CCCC5)N(C)C)O.Cl
C1COCCN1C(C2=CC=CC=C2)C(=O)N
C1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3
COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O
CC(CN1CCN(CC1)C)CN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F.Cl
CC1=CC(=NC2=C1C(=NC(=N2)N)SCC3=C(C=C(C=C3)Cl)Cl)C
CC1=CC2=C(N=C1C)N=C(NC2=O)N
C1=CC=C(C=C1)CCNCC(=O)O
C1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-]
C1=CC(=CC(=C1)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O
C1=CC=C2C(=C1)C=CC(=C2O)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-]
COC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2)[N+](=O)[O-]
C1=CC=C2C(=C1)C3=CC(=C(C=C3N2)O)C(=O)NC4=CC=C(C=C4)Cl
CCOC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O
C1=CC=C2C=C(C(=CC2=C1)C(=O)NC3=CC(=CC=C3)Cl)O
COC1=CC(=C(C=C1NC(=O)C2=CC3=CC=CC=C3C=C2O)Cl)OC
COC1=CC(=C(C=C1NC(=O)C2=CC3=CC=CC=C3C=C2O)OC)Cl
CC1=CC(=C(C=C1Cl)OC)NC(=O)C2=CC3=CC=CC=C3C=C2O
CCOC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C=C2O
CC(=O)OC(C)(C)N=NC1=CC=C(C=C1)Br
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCOCCO.Cl
C1=CC(=CC=C1NC=O)S(=O)(=O)C2=CC=C(C=C2)NC=O
CC1(OCCO1)CCC(=O)OC2CCCCC2
CC(C)N=C(N)NC(=NCCCCNC1=C2C(=CC(=C1)OC)C=CC=N2)N.Cl
CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)CC4)C)O)C)(C(=O)C)O
COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)OC)OC
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)O)OC
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC
COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC
C1=CC=C(C=C1)C(=O)OCC(=O)C=[N+]=[N-]
CS(=O)(=O)OCCN(CCOS(=O)(=O)C)C1=CC=C(C=C1)C=NNC2=NC=NC3=C2NC=N3.Cl
CC(=NNC(=O)C1=CC=NC=C1)C2=C(C=C(C=C2)O)O
CC(=NNC(=O)C1=CC=NC=C1)C2=C(C3=CC=CC=C3C=C2)O
CC1CN1C(=O)NCCCCCCNC(=O)N2CC2C
C(C(=O)O)SSCC(=O)O
CN(C)C1=NC=NC2=C1N=CN2CCN3C=NC4=C3N=CN=C4N(C)C
C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)NCCO
CC1=CC2=C(N=C1C)N=C(N=C2SCC3=CC=CC=C3Cl)N
C1=CSC(=C1)C2=CSC(=N2)N
CCC1CCC2C1(CCC3C2CC=C4C3(CC(C(C4)OC(=O)C)N)C)C.CC(=O)O
C1CC(SC1)N2C=NC3=C2N=CN=C3SCC4=CC(=CC=C4)F
C1=CC2=CC=C1N=CNNC(=O)C(=O)NNC=NC3=CC=C(S2(=O)=O)C=C3
C1=CC(=CC=C1SC(C(=O)O)SC2=CC=C(C=C2)Cl)Cl
CC1=CC(=NC(=N1)SC)NC2=CC(=C(C=C2)O)CN3CCOCC3.Cl
C1=NC2=NN=NC(=C2N1)N
C1=CC=C2C(=C1)NC(=N2)CNC3=CC=C(C=C3)S(=O)(=O)N.Cl
CCOC1=CC=C(C=C1)C=C[N+](=O)[O-]
C1=CC(=C(C=C1C=CC(=O)O)O)O
C1=CC=C(C(=C1)CC(C(=O)O)N)N(CCCl)CCCl
C1CCC(CC1)(CC(=O)OC2CCCC2)O
C1=CC2=C(C=C1NC(=O)C=CC(=O)O)C(=O)C3=C2C=CC(=C3)F
C1=CC=C2C(=C1)C3=CC=CC=C3C4=CC=CC=C24
CCCCCCCCCCCCCC1=NCCN1CCO
C1=C(C=C(C(=C1C(C2=C(C(=CC(=C2)Cl)Br)O)C(Cl)(Cl)Cl)O)Br)Cl
CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=CC(=C(C=C2C)C)CC3=C(C(=CC(=C3)C)C(C)(C)C)O
CC(=CC1=CC(=C(C=C1)O)OC)[N+](=O)[O-]
CN(C)S(=O)(=O)C1=NC2=C(C(=N1)Cl)NC=N2
CC(C(=O)O)N=C(N)N
C1=NC2=C(N1)C(=NC=N2)[N+](CCO)(CCO)[O-]
CC1=CC=C(C=C1)NC2=CC(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])Cl
C(C(C(=O)NN)O)(C(=O)NN)O
C1=CC=C(C=C1)C=CC=NNC(=O)C(C(C(=O)NN=CC=CC2=CC=CC=C2)O)O
CC1=CC=C(C=C1)NCSC2=CC=C(C=C2)Cl
C1CCN(CC1)CC2=C(C3=C(C=CC=N3)C=C2)O
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(=O)CCl
C1=CC=C(C=C1)NN=CC2=CC=CC=C2N
C1=CC(=C2C(=C1N)C(=O)C3=C(C=CC(=C3C2=O)O)N)O
CNC(C1=CC=NC=C1)C(C2=CC=NC=C2)NC
C1=CC=C2C(=C1)NC(=N2)CNC3=CC=C(C=C3)O
C1=CC=C2C=C3C(=CC2=C1)NC(=N3)CNC4=CC=C(C=C4)C(=O)O
C1=CC(=CC=C1C(=O)O)NCC2=NC3=CC(=C(C=C3N2)Cl)Cl.Cl
CCOC(=O)C(=CC1=CC=CC=C1Br)C(=O)OCC
CN1CCN(CC1)CCCN
CC1=CC=C(C=C1)NCC=C
C1=CC=C2C(=C1)N(C3=C([N+]2=O)C4=CC=CC5=C4C3=CC=C5)[O-]
CCCOC(=O)C1C2CCC(C1C(=O)O)O2
CC1=CC(=O)OC2=C1C=CC(=C2C)OCC=C
CC1=CC=C(C=C1)C(=O)C(C)N.Cl
CCOC1=CC2=C(C=C1)C(=CC(=O)O2)C
CC(=CCCC(=CCCC(=CCO)C)C)C
CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O
C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=CC=N3
C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CN=CC=C3
C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=NC=C3
CC1=CC(=CC(=C1O)C(C)(C)C)C2=CC(=C(C(=C2)C)O)C(C)(C)C
CCCCCCCCCCCCOP(=O)(N)OCCCCCCCCCCCC
C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N
CC12CCC3C(C1CCC2O)CCC4C3(CC5=C(C4)NC6=CC=CC=C56)C
C1=CC=C(C=C1)C=CC(=O)C2=CNC3=CC=CC=C3C2=O
CN1CCC(CC1)CN2C3=CC=CC=C3SC4=CC=CC=C42.Cl
CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)OC.Cl
C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO.Cl
C1=CC=C(C=C1)[P+](CC[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6.[Br-]
C1CCNCC1.C1CCN(CC1)CC2=CNC3=C2C(=O)NC=N3
